step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
21500	-935.674225663181346	-933.914498112192291	-1.759727550989082	0.000129096223927	0.000024084506721	0.186562441470755	0.714817275198901	-5	4	7	7	11	13	9	16	18	22	19	19	22	18	21	21	24	23	24	24	24	25	23	24	26	33	30	31	26	31	30	29	31	35	40	37	33	38	37	45	39	43	41	48	51	45	46	56	51	53	50	54	54	58	58	61	66	62	63	62	68	56	73	58	63	67	62	65	70	66	69	62	68	74	71	78	68	71	76	71	73	74	68	74	71	71	72	80	74	68	79	80	76	79	82	81	87	82	80	83	77	84	80	83	77	82	80	88	74	82	90	89	0	1	2	2	3	0	3	5	5	7	8	8	11	5	11	0	12	12	13	13	15	16	10	13	19	17	22	18	19	0	24	24	15	25	34	19	29	30	10	43	19	25	30	41	40	36	43	51	47	38	47	49	49	49	51	49	67	62	49	51	59	51	66	51	62	59	54	50	68	62	62	54	51	83	56	64	62	52	65	59	57	83	72	77	77	71	77	61	77	64	73	85	67	84	85	109	100	74	51	101	82	66	85	90	54	76	63	84	78	63	101	104	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	2	1	2	2	1	2	1	1	2	2	1	3	1	1	1	2	1	2	1	1	2	3	1	1	1	1	1	1	1	3	1	1	2	1	3	2	1	2	2	3	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	3	1	1	1	2	3	3	1	1	3	1	2	2	1
22000	-988.015190483049878	-986.300673187524126	-1.714517295525794	0.000134295379171	0.000026741729371	0.199126206248950	0.625713333513145	-3	-1	1	2	6	14	8	13	16	19	13	18	18	18	19	18	25	25	26	21	30	26	29	29	23	34	29	27	31	36	29	26	33	31	41	34	36	38	38	44	36	44	40	47	46	44	57	59	48	48	54	53	55	53	57	60	71	64	64	60	70	61	73	62	66	72	65	67	67	70	71	63	71	74	72	70	68	72	73	67	72	76	72	78	69	80	74	80	75	67	76	80	81	77	84	82	88	80	81	83	81	92	84	82	84	83	83	89	84	80	81	94	0	1	2	2	3	0	3	5	3	5	5	11	9	2	11	0	8	9	25	13	15	16	12	19	13	17	22	8	13	0	14	9	15	20	19	19	9	30	24	30	19	19	38	41	43	31	50	43	45	30	43	45	49	43	51	52	72	40	53	50	80	38	49	48	47	61	54	48	60	62	64	53	62	83	67	64	51	48	62	52	72	80	80	79	62	87	58	81	70	58	65	79	80	58	89	83	101	74	70	59	82	81	62	70	111	77	57	86	96	82	83	73	1	1	1	1	1	1	1	1	4	3	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	2	3	2	2	2	2	6	1	2	1	2	3	1	2	1	2	2	3	1	2	2	2	2	3	1	1	1	2	2	2	1	3	2	1	1	1	3	2	2	2	2	1	2	1	1	2	2	2	2	3	1	2	1	1	2	1	2	1	1	1	2	1	3	1	2	2	1	1	2	3	1	5	2	2	1	2	3	1	1	1	2	2
22500	-944.014116263411097	-942.401305977629931	-1.612810285781165	0.000137105076708	0.000032164843212	0.234599943225496	0.678454879988145	0	3	7	9	10	7	12	14	15	16	12	19	20	17	17	21	24	21	26	23	28	24	22	27	24	31	31	33	30	34	29	33	28	28	33	36	36	38	40	39	33	37	41	46	44	47	55	59	48	52	50	54	55	58	61	59	65	66	65	64	60	60	70	62	63	68	70	65	70	69	71	66	73	64	73	72	64	74	78	72	73	75	68	74	72	72	75	79	73	78	79	82	82	78	82	78	90	78	82	81	75	83	78	79	72	85	78	87	84	86	84	92	0	1	2	2	2	0	3	5	5	5	5	8	11	10	11	0	12	12	25	11	15	16	12	13	13	10	22	23	19	0	20	24	15	25	20	34	29	30	32	30	34	19	38	34	43	36	43	51	45	51	38	45	49	53	51	53	56	62	54	48	53	47	53	62	62	57	54	48	72	65	77	53	64	61	53	64	62	72	65	67	53	83	57	65	77	51	71	72	58	86	71	58	57	84	58	52	110	101	89	98	59	83	86	58	83	73	57	73	82	100	72	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	4	1	2	2	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	3	1	1	1	1	1	1	1	1	4	2	1	2	2	2	1	2	1	2	2	1	1	1	3	1	2	1	1	1	4	3	2	2	3	1	1	2	1	1	2	1	2	1	2	1	3	1	2	2	1
23000	-907.213214464181306	-905.745077472001753	-1.468136992179581	0.000104870076294	0.000033486662724	0.319315708613921	0.708892258755590	-1	3	6	9	11	11	10	13	14	15	16	20	18	18	19	15	18	21	26	25	23	26	31	26	29	32	33	33	33	35	22	29	33	36	35	35	39	37	34	45	38	37	39	42	45	48	49	58	51	49	55	53	55	58	60	62	61	64	64	64	70	62	69	62	67	69	63	61	65	72	67	67	69	67	73	77	69	68	74	70	73	75	73	76	73	78	72	77	79	71	76	79	77	76	83	81	86	80	84	79	81	78	78	79	83	81	82	88	83	83	90	96	0	1	2	2	3	0	3	5	5	5	8	8	11	10	11	0	8	8	13	13	15	16	18	31	19	17	22	18	19	0	13	24	21	19	19	25	29	30	32	30	34	35	38	36	43	19	43	50	45	38	43	49	52	49	51	52	52	62	57	48	67	50	53	51	62	67	51	50	30	58	51	53	64	52	74	64	58	59	65	54	72	54	54	50	51	70	50	75	58	65	62	65	74	58	94	80	100	82	79	82	100	83	91	85	100	73	81	76	80	100	101	106	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	3	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	2	2	1	1	1	2	2	2	1	1	1	2	3	3	1	2	2	2	3	1	2	1	1	2	2	1	2	3	4	2	1	3	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	2
23500	-893.291525066881263	-891.695566633777617	-1.595958433103680	0.000123041106333	0.000029750065401	0.241789644838745	0.749490016346978	-2	3	5	8	14	7	9	13	16	24	17	18	19	7	23	19	29	24	26	24	27	28	29	27	23	36	28	31	29	35	22	33	36	35	33	35	37	40	39	46	36	42	37	41	46	44	56	60	49	49	52	54	51	58	58	62	70	66	65	63	65	60	75	65	64	67	71	72	65	70	70	72	70	69	73	73	67	72	76	73	75	71	64	74	75	73	73	76	72	76	80	82	77	72	84	79	89	76	82	82	78	88	78	84	80	82	82	90	83	84	82	97	0	1	2	2	2	0	3	14	5	14	8	8	11	3	11	0	5	5	25	13	15	16	18	20	13	17	16	18	31	0	13	31	11	19	25	19	19	30	32	30	19	29	30	41	38	44	51	51	45	38	38	49	49	49	50	54	54	62	56	48	54	50	75	60	62	54	83	77	48	62	77	66	58	83	52	64	62	83	60	67	72	74	54	94	89	62	77	75	58	76	77	65	80	71	94	80	100	74	89	82	82	63	85	90	101	73	81	71	96	105	101	73	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	2	2	2	2	2	1	2	1	2	1	2	1	1	1	2
24000	-902.787723327113440	-900.958370486175113	-1.829352840938307	0.000110219948936	0.000018727004964	0.169905767013114	0.696794698154308	-1	3	7	9	13	10	12	14	16	18	17	19	23	11	23	12	27	22	25	24	21	24	31	29	29	34	32	35	31	32	29	35	32	35	37	34	37	37	37	41	35	40	39	43	45	49	51	57	54	56	50	50	54	58	57	60	67	59	62	63	67	64	59	55	66	70	68	69	73	65	67	70	69	73	72	74	70	75	71	70	74	75	68	76	75	69	73	80	78	75	77	82	75	77	84	75	90	81	82	83	81	90	82	81	83	78	83	76	85	86	91	90	0	1	2	2	14	0	3	14	14	2	8	8	11	3	21	0	12	10	11	10	11	16	18	13	19	10	22	23	31	0	13	31	15	25	19	25	29	30	32	30	25	34	38	34	43	36	43	51	52	30	38	45	52	49	51	52	49	64	54	51	52	48	53	51	50	49	59	48	60	48	58	53	64	83	63	77	73	61	62	61	72	66	59	77	65	70	48	75	79	77	85	71	67	71	108	80	100	74	85	101	82	66	79	90	82	76	72	73	80	100	101	91	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	1	2	2	1	1	2	1	3	1	2	1	4	2	1	1	1	1	2	1	1	1	2	3	1	1	1	2	3	1	2	2	2	2	2	2	2	1	1	1	2	2	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	2	1	2	2	2	1	1	3	1	1	1	1	2	1	3	1	2	3
24500	-883.060933128956776	-881.616859312883435	-1.444073816073381	0.000094467677101	0.000032321347356	0.342141866384900	0.740191998323649	-2	2	7	9	12	11	11	13	16	20	16	16	19	10	22	17	23	21	24	22	22	28	30	25	31	33	33	32	33	35	33	30	32	30	42	33	38	38	39	46	34	36	40	40	45	50	55	58	54	51	52	53	55	57	58	58	63	66	62	60	60	61	74	63	65	70	69	67	70	70	70	66	71	66	76	72	69	65	75	73	76	74	73	74	73	77	64	83	76	77	79	83	80	77	82	80	81	82	79	76	82	90	80	82	83	83	80	85	84	82	89	92	0	1	2	2	14	0	3	14	5	8	14	8	11	3	8	0	12	12	13	13	11	16	18	13	19	17	22	23	34	0	13	24	21	19	41	34	25	30	32	30	34	41	38	36	43	37	43	50	52	40	38	45	49	52	50	52	56	62	49	50	53	50	61	60	62	61	59	60	60	77	58	57	62	59	66	64	58	59	65	67	72	49	59	48	65	70	62	98	71	62	58	79	63	77	86	63	100	81	71	82	82	88	85	77	82	76	81	95	63	63	101	73	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	1	2	1	2	1	3	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	2	1	2	2	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	2	1	2
25000	-899.456779062648479	-897.876347026227450	-1.580432036421013	0.000106660431187	0.000026542527613	0.248850743592005	0.679382274883499	0	3	8	11	13	8	7	12	18	16	18	15	17	11	20	20	27	25	23	23	26	24	28	27	31	36	33	32	32	34	23	31	34	32	41	35	36	37	39	41	40	38	39	41	48	47	56	55	54	44	50	50	54	56	61	58	69	66	65	62	70	57	69	59	63	69	60	69	69	71	70	63	71	66	72	75	67	75	74	68	73	74	71	78	70	76	73	77	77	77	80	81	75	67	82	80	84	82	84	77	80	89	83	81	79	81	85	89	84	85	85	93	0	1	2	2	14	0	2	14	5	14	8	8	8	3	11	0	10	12	13	13	15	16	12	31	19	17	22	23	19	0	13	31	21	19	25	19	34	30	32	30	36	24	38	25	43	44	51	43	52	38	38	45	52	52	51	49	53	62	52	51	72	51	53	62	62	72	54	51	48	48	62	45	58	72	49	64	62	72	65	67	49	83	54	70	65	70	77	57	85	71	85	85	80	62	84	67	100	74	89	75	100	63	92	90	100	73	88	95	96	101	101	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	3	1	1	2	1	2	3	1	1	3	1	1	1	2	1	3	2	2	1	1	1	2	1	1	1	1	3	2	2	2	2	1	1	3	5	2	2	2	2	4	1	3	1	2	1	1	1	1	2	2	2	2	2	1	3	2	2	2	1	1	4	1	1	1	2	1	2	1	1	1	4
25500	-923.572253309158441	-921.951733309141787	-1.620520000016684	0.000126472672075	0.000029273409446	0.231460353972527	0.696171751054301	0	4	6	10	13	10	10	13	15	16	16	17	21	11	22	17	23	19	26	18	25	26	31	25	30	34	32	34	29	34	30	32	31	34	37	35	36	36	38	41	39	42	40	44	47	42	55	56	56	53	51	48	50	55	57	61	68	67	59	60	60	61	70	61	63	67	67	63	70	71	71	70	69	67	75	68	70	75	74	72	73	73	69	72	76	79	76	81	75	75	79	84	74	78	83	79	87	78	77	79	79	90	82	82	81	83	85	88	84	86	82	94	0	1	2	2	14	0	3	14	5	14	8	8	20	3	11	0	12	14	13	11	18	16	17	13	19	33	22	23	19	0	24	24	15	19	25	25	29	30	32	30	37	37	38	25	43	37	43	50	52	40	38	45	52	52	51	49	59	62	49	48	49	51	53	50	62	61	49	60	68	62	62	54	48	59	83	64	62	57	65	83	49	83	49	76	69	87	77	78	58	73	99	95	63	84	70	67	100	57	58	54	82	75	79	90	83	89	96	86	81	101	101	84	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	4	1	1	1	3	1	1	2	1	1	3	2	2	2	2	2	2	1	4	1	2	1	2	1	2	1	2	1	1	1	1	1	3	2	1	1	2	2	2	2	1	1	1	1	1	2	3	2	1	3
26000	-943.812247716647335	-942.384398523202321	-1.427849193445056	0.000103969154890	0.000037485744660	0.360546786206713	0.696301520865499	-2	5	7	7	14	10	10	14	19	19	15	17	24	11	18	21	27	17	20	24	29	26	29	29	27	37	30	33	31	30	31	35	35	33	42	36	39	33	37	43	39	41	35	41	43	43	57	59	55	55	47	46	54	58	60	61	69	66	65	63	64	60	72	61	58	59	68	67	72	73	67	67	72	73	75	70	61	71	75	70	75	74	69	75	74	73	70	82	78	70	77	72	76	79	79	75	88	75	82	81	80	92	82	82	82	83	81	86	86	78	90	95	0	1	2	2	14	0	3	14	14	5	14	8	8	3	11	0	12	2	11	19	15	16	8	20	19	17	22	23	19	0	24	19	21	19	41	25	29	30	13	30	32	32	38	36	38	36	45	38	52	51	43	45	52	45	50	52	52	77	56	47	52	51	59	38	51	53	61	60	68	58	77	49	64	53	49	64	48	54	71	67	57	57	56	92	62	77	77	72	85	65	58	48	54	58	85	57	98	83	94	98	110	57	92	85	101	73	49	95	80	57	101	106	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	4	2	3	1	1	2	1	2	3	1	1	1	1	1	2	2	2	2	1	2	1	2	3	1	2	2	1	1	1	2	2	1	3	3	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	3	2	2	2	1	2	2	2	2	2	1	1	2	1	1	1	1	3	2	1	1	1	5	1	2	2	2	2
26500	-965.187503682379315	-963.484778403125460	-1.702725279253883	0.000141268536598	0.000028631868383	0.202676895168062	0.622095083012853	-8	0	4	8	12	12	11	14	14	19	18	15	19	10	20	19	22	23	24	20	28	22	30	29	27	34	28	27	32	33	30	36	29	36	40	31	36	36	38	44	33	45	40	47	44	46	54	57	51	56	49	56	52	58	61	62	66	68	64	59	68	63	70	62	65	71	68	66	62	72	72	66	71	69	70	72	68	74	77	69	73	75	74	77	75	76	74	81	78	73	79	82	81	77	84	75	87	80	81	77	74	89	82	83	81	83	84	87	86	82	93	93	0	1	2	2	3	0	3	5	5	14	5	5	5	3	3	0	12	10	5	11	11	16	10	19	11	17	22	8	25	0	20	24	11	25	41	15	29	30	32	30	19	37	38	34	43	35	43	51	45	30	40	53	45	52	43	45	54	60	52	51	57	51	53	60	50	59	57	60	51	62	48	56	77	49	72	64	40	56	71	59	57	57	53	70	71	60	76	53	63	63	62	79	67	50	84	63	100	54	94	66	63	98	94	70	101	77	88	84	96	74	101	94	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	2	2	2	4	1	1	1	1	3	3	2	1	1	2	1	2	4	1	2	1	1	2	3	2	3	1	1	2	1	2	4	2	1	1	1	2	4	1	1	2	1	4	2	1	2	1	2	2	1	1	3	2	1	1	1	2	1	2	2	3	1	2	2	2	2	3
27000	-911.152810954583288	-909.377075319115988	-1.775735635467316	0.000124347134907	0.000022689568308	0.182469570569221	0.661999185661138	-3	3	7	10	14	6	10	15	16	22	17	17	21	11	19	21	24	23	23	25	25	25	32	25	30	32	30	32	28	33	31	35	35	27	39	37	31	37	38	45	34	43	40	38	45	44	55	49	55	52	56	51	48	55	60	62	64	67	58	63	69	61	72	63	66	69	68	67	70	66	70	64	70	66	71	73	59	71	76	71	71	74	71	78	73	73	75	82	76	76	76	83	80	75	82	78	81	78	86	83	77	89	79	84	82	83	87	87	81	84	87	95	0	1	2	2	14	0	3	14	4	5	8	8	11	3	4	0	12	12	13	13	13	16	18	13	19	13	22	18	13	0	24	24	21	19	25	19	29	30	32	30	34	15	38	25	43	25	43	38	52	38	50	53	45	52	48	59	56	77	49	51	57	77	53	77	64	52	59	51	77	62	70	53	64	59	61	64	50	54	65	67	72	52	74	94	58	71	71	75	71	58	71	91	82	58	79	80	101	83	91	97	72	75	85	90	101	73	72	95	98	67	101	106	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	3	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	3	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	4	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	3	1	2	2	2	1	1	2	3	1	1	3	2	2
27500	-912.766677750198482	-911.089937589130727	-1.676740161067739	0.000113497942136	0.000023943548340	0.210960197947912	0.630214529704851	-4	2	5	9	11	10	12	14	12	23	18	18	21	16	24	22	26	22	25	23	29	26	32	24	30	37	28	33	29	30	33	32	37	32	33	35	38	38	34	44	37	40	41	50	49	42	53	57	56	55	52	53	55	59	61	61	69	68	61	57	67	61	65	61	66	70	65	63	69	71	69	67	68	72	71	78	54	73	74	74	78	72	72	71	72	77	72	80	77	76	76	81	78	73	84	81	88	79	82	80	71	89	84	79	74	79	86	83	83	84	81	89	0	1	2	2	3	0	3	5	4	5	8	8	11	5	11	0	12	12	13	13	15	16	18	13	19	8	22	18	19	0	25	24	15	19	25	25	29	30	32	43	35	34	38	46	43	36	43	38	52	51	38	45	52	49	51	52	49	77	52	38	52	77	53	51	62	63	54	64	62	71	77	53	64	54	53	84	47	63	77	83	78	61	59	62	73	58	58	75	79	58	58	77	67	71	70	80	74	59	86	83	61	107	85	90	101	58	63	86	96	98	82	106	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	4	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	4	1	1	3	1	1	1	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	2	2	1	3	1	1	1	1	2	4	3	1	1	1	3	3	1	2	1	1	2	1	1	2	4	1	1	1	2	2
28000	-947.651995654880238	-946.113389609975115	-1.538606044905106	0.000138556473221	0.000037465855620	0.270401337079032	0.673039042797654	-7	-4	4	6	9	9	12	13	17	19	16	17	18	21	17	21	25	22	24	23	28	25	29	29	29	34	28	33	28	34	28	31	35	34	29	32	39	38	35	45	37	38	37	46	46	49	48	57	57	56	52	49	49	58	60	62	69	55	63	65	64	55	75	63	62	67	69	68	68	71	61	67	68	75	73	70	69	70	71	68	74	75	71	68	72	74	74	82	79	75	75	81	82	75	78	80	82	82	85	73	77	87	83	79	82	81	83	83	85	82	91	87	0	1	2	3	3	0	4	5	5	5	8	8	11	9	5	0	9	10	13	13	15	16	18	13	13	14	16	17	19	0	17	13	11	19	13	35	29	30	24	30	19	36	30	42	43	37	43	38	52	51	47	45	45	52	58	48	56	40	52	51	53	51	54	48	38	59	56	71	51	65	62	56	64	83	78	64	62	69	58	59	53	83	52	60	48	62	64	72	94	77	76	87	63	84	86	67	100	83	89	69	100	107	77	90	100	73	81	87	96	100	82	76	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	3	2	2	1	2	1	1	2	2	1	1	2	2	2	3	3	2	1	1	1	1	2	1	1	1	1	2	2	1	1	3	1	3	1	1	1	5	2	2	1	1	1	1	2	2	1	2	1	4	1	2	1	3	2	2	3	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	2	2	1	1	2	2
28500	-939.590872693621236	-937.854358906247967	-1.736513787373299	0.000110866045373	0.000021376825460	0.192816704053514	0.675138090433547	-3	2	6	10	9	11	9	13	14	22	19	16	24	12	22	20	30	22	25	21	26	29	30	30	29	35	33	33	31	26	30	28	27	33	28	35	36	40	36	47	37	43	37	44	44	40	54	50	55	55	54	51	54	57	57	62	71	62	59	63	65	62	73	56	61	67	64	66	70	72	72	67	70	65	71	65	69	69	69	70	73	72	73	75	76	76	74	77	75	74	74	81	75	67	83	80	89	80	84	83	81	89	79	85	82	81	85	88	83	85	91	93	0	1	2	2	3	0	3	5	14	5	8	8	20	5	11	0	11	11	11	11	15	16	18	13	19	17	22	12	25	0	13	13	15	19	19	24	29	43	31	30	34	24	30	36	43	31	43	38	52	48	48	45	52	49	48	45	61	40	49	51	56	38	49	48	48	53	52	60	68	65	77	54	65	59	66	64	65	56	58	54	66	67	74	94	79	77	58	75	65	58	71	86	67	48	92	67	100	67	70	63	82	98	85	90	82	58	63	95	96	83	98	71	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	3	1	1	2	2	1	2	1	1	1	1	1	2	1	2	2	2	1	1	2	2	1	2	1	2	1	1	1	3	1	3	1	2	1	4	3	1	2	2	1	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	2	2	1	2	2	2	1	2	1	1	2	2	1	2	2	2	2	1	2	2	1	1	1	3	1	1	1	1	2	3
29000	-910.170398888445220	-908.698680612808857	-1.471718275636342	0.000112662893500	0.000035631895471	0.316270019030903	0.717595377042301	-2	3	7	9	10	9	9	14	18	18	19	17	18	16	20	19	27	22	26	24	29	27	29	25	28	35	30	35	32	33	34	33	33	36	31	35	39	38	30	40	39	42	41	49	46	47	51	57	56	52	49	50	55	57	60	63	70	58	67	62	68	64	67	64	65	68	69	63	70	71	71	62	73	71	76	74	68	75	73	72	76	71	74	78	77	78	75	80	75	75	80	78	78	73	82	76	87	73	86	80	77	83	80	82	82	79	83	84	81	85	90	80	0	1	2	2	3	0	3	5	5	5	8	8	8	5	8	0	11	12	20	13	15	16	18	13	24	17	22	15	19	0	20	39	21	25	25	25	25	30	24	30	35	25	38	46	43	36	43	38	52	51	38	45	52	52	51	49	63	51	56	43	72	58	49	48	58	72	54	40	77	62	68	53	48	56	67	64	58	72	65	67	54	56	59	94	71	70	58	75	94	68	89	79	80	62	87	83	100	49	91	83	63	81	73	90	82	76	81	95	96	98	100	68	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	2	3	1	1	1	2	4	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	3	2	1	3	1	1	1	2	3	1	1	2	2	3	1	1	2	3	2	2	1	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	1	1
